,city,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17
1301,奈義町,84.87279769,88.99106539,78.33551658,70.40542275,71.68496978,89.80642989,82.17114852,87.28341337,75.34019191,82.03023246,89.47465739,76.99334452,85.23686347,82.1566553,100,77.20828441,81.8000286
1302,西粟倉村,83.3672477,88.17822256,58.41196569,87.46881664,88.15900681,93.20980689,89.47011528,90.38127541,54.75198306,95.54762554,71.24935115,74.98114982,82.71914165,65.21309113,84.16135308,92.14857773,67.86637483
1303,久米南町,85.24390703,84.8442486,76.63526615,88.23979605,75.57237387,86.84659101,89.28047888,73.41293567,67.66228976,82.69588577,69.08810394,76.72872329,89.78668489,82.83846718,94.5643495,97.0210314,84.21993862
1304,美咲町,75.14728617,66.72675957,82.18203119,85.05961251,87.86431196,85.06121934,86.71506825,79.37142085,79.45726337,84.79767894,88.87284597,75.04634877,87.06639272,54.08870363,84.92220638,88.89653953,83.49105644
1305,吉備中央町,91.89522603,83.70502527,79.51475233,76.1562822,81.85221714,76.47727809,88.69735515,83.05131654,72.53645701,86.57163527,72.3701048,55.01615468,92.89320939,79.26677142,88.01983798,100,83.94660972
1306,広島市,81.04366021,91.23328482,75.92375396,89.20332828,82.35187926,97.16004419,87.67101567,79.7592264,80.61967082,91.4528502,100,95.02546645,91.86414132,89.78341014,88.9050215,83.72594878,94.34022274
1307,呉市,100,82.56738723,94.19485592,63.11209367,90.83543374,91.60099841,91.3401454,84.00338192,86.27957858,80.31992537,89.5365096,95.131245,94.72256266,94.11588783,100,91.44867498,89.5630088
1308,竹原市,96.60635547,81.76685456,95.00190965,74.81075772,88.74526132,89.41065853,91.59100786,81.73066938,82.81640558,72.90498765,82.25021392,88.78467747,90.38419204,79.84177065,81.64100939,94.9184139,93.02055381
1309,三原市,93.81918271,82.17854249,95.56932306,91.61357632,91.61521515,86.27673777,91.54539156,82.92675734,91.30007484,88.15171899,90.25822326,90.15614825,90.60946702,80.37662069,89.50166872,84.8023376,99.77609615
1310,尾道市,100,86.99492491,93.63072795,73.07869939,77.64903292,58.06193248,92.84096152,85.46679517,88.15476625,90.48893851,86.01653988,87.28798476,77.65871151,84.39324945,90.22614959,91.26704085,92.21033796
1311,福山市,90.95834207,95.62865672,90.33745903,83.60713709,81.87081403,94.70615054,91.63412435,80.17329718,84.17752052,93.99535464,97.42045413,89.54487047,92.23014865,92.68633746,93.29638113,89.2880818,91.50031061
1312,三次市,88.5515237,94.02729262,86.40178594,85.75225215,94.30253742,86.49099519,86.68117397,86.20798252,88.77367627,88.5351813,91.4411673,79.64548963,92.88169127,84.24744014,92.14777005,83.30210494,91.18379108
1313,庄原市,93.17162124,87.53648979,95.18407255,84.81813201,80.78430324,95.63246355,86.73002482,91.85128784,84.96700029,89.2069882,87.69572966,82.31390066,97.67075354,84.25491077,97.5443924,84.74471202,88.33614604
1314,大竹市,95.47332659,87.42284883,93.24672982,60.3728203,97.77934025,94.65938857,90.18270589,75.83163896,78.05750519,70.80581995,89.9196182,84.59112807,82.55548266,90.55189914,100,100,82.59774021
1315,東広島市,92.99491174,83.10730833,90.14108792,77.73476682,77.9026076,80.28956446,85.76476317,93.45481535,87.80087854,87.92983042,88.00459458,82.17386487,97.42457921,74.26073599,91.21432667,91.89551841,88.97887394
1316,廿日市市,90.05894528,92.04743673,92.65478845,78.07182628,87.57764016,92.91967308,86.97064348,78.2101665,76.65272008,91.02947577,89.88562886,84.73470965,85.69170518,86.89068549,100,85.78401922,87.28481923
1317,安芸高田市,96.47546228,91.18358588,96.38421348,79.07612463,86.36616996,98.00009215,90.9560902,92.36921799,68.91950229,88.33834993,84.35327438,83.7119312,95.86515213,76.01538198,93.47870263,93.58304921,82.54497585
1318,江田島市,94.05608442,87.45484652,87.88149708,81.23916834,94.9418785,70.446644,88.79828897,81.63135481,79.18901409,80.35411901,96.08071207,75.01218692,85.13553044,89.58677219,90.95325606,100,94.91750785
1319,府中町,89.41017893,83.10510618,85.6508374,84.47930394,94.82643468,87.31835745,84.95982243,73.4655375,85.60846312,90.58000317,97.70384818,74.8627861,93.10575978,78.33332212,90.79561774,96.43370739,89.75679989
1320,海田町,94.16622477,78.62738668,91.56851925,65.35854419,92.83122932,95.82138376,90.71797269,92.98270027,83.76422073,92.16690161,92.38048131,80.84667493,92.10070893,76.42192283,93.83315181,91.90331858,86.04192648
1321,熊野町,93.63570133,76.15358463,75.22780336,84.88092613,84.36908942,89.09143948,85.51500117,82.08209572,85.42956872,85.27840592,100,71.47080656,98.35546987,73.17742346,89.51266073,76.60665631,84.18678298
1322,坂町,89.90884598,79.33427854,84.27002772,78.57451984,88.46322158,93.3043018,87.01690019,88.37948108,70.22810297,77.47367966,85.11860097,95.3303069,98.13872861,84.18775545,93.04742107,80.06207783,91.04965163
1323,安芸太田町,95.5992768,74.62179204,92.22051082,94.95025546,87.98554026,91.00711617,93.95331832,77.25951234,81.25441871,73.83538337,89.46020173,89.87721944,99.42555177,76.41271928,93.85613505,86.85172314,99.9245636
1324,北広島町,94.99967151,87.89385329,85.57761351,82.63822536,84.28007602,99.7272641,92.69003976,82.4738454,75.01287885,87.81534243,92.26483266,88.56262214,93.06987005,83.90778993,98.9342146,94.21950218,95.3645158
1325,大崎上島町,82.64905796,78.11436563,94.06641552,72.4675851,84.04399047,62.8902431,86.77311273,91.00428714,76.90944688,68.73333352,81.66292082,63.22823017,89.3204746,92.95999805,91.93690443,86.851719,80.97807705
1326,世羅町,83.98563548,83.35609609,98.18079797,100,90.25614522,75.31660941,89.53105959,84.16854889,83.15681705,92.9877971,94.72000594,85.96124017,93.18534321,75.95466068,88.9407948,94.10556277,95.31182425
1327,神石高原町,88.06751891,81.1466656,87.70145589,81.53010482,85.10240902,84.67945562,89.21474519,94.4145033,81.05594346,84.5086225,94.28831121,71.53529619,92.87373134,80.27155856,89.58670666,82.83421881,80.02565732
1328,下関市,97.53911324,85.30391186,98.26325433,79.07481885,92.96247428,91.04662933,86.96876895,89.04099152,84.33877201,96.48513156,94.82325243,93.08672506,86.95473843,77.16961359,99.19830677,90.55558056,91.49088547
1329,宇部市,89.60164961,87.1339202,92.07155194,79.96443148,94.549167,89.60502317,91.64226885,88.24112773,82.62988923,93.16498609,93.34972425,84.29122864,79.37861821,82.58518524,91.05967065,86.54958008,93.74006692
1330,山口市,82.50659749,83.2160237,78.82927417,72.41417925,90.63950442,94.23426577,92.89976734,92.39055484,89.9547427,93.26022357,91.84763282,92.97550614,88.58706723,85.96965981,93.73400468,78.89218435,92.54626524
1331,萩市,84.43130244,83.00988544,80.28291375,82.4928218,86.10348414,90.1383797,89.74564073,81.58536989,73.31320406,81.46417176,90.4054483,90.68501708,83.60036062,76.97762386,98.19134766,100,93.0375477
1332,防府市,95.81195049,91.49580225,93.19934103,95.78138458,97.75953523,98.39291011,94.29224666,77.8786724,86.0209979,91.57634628,97.3328115,90.6337911,95.33774955,82.08276262,92.27046723,86.62618108,93.59108668
1333,下松市,96.013028,90.10547905,86.56910407,80.16567331,84.63283194,89.51298689,92.83864579,90.48249597,77.11320191,92.75207611,98.21420418,95.5414513,92.62666558,80.90645822,95.03755287,89.15874998,97.64125582
1334,岩国市,93.06723716,82.73172642,86.37923189,80.29754392,88.30724542,96.95956507,91.04730671,83.60442282,74.89334925,88.1394843,96.37834719,87.05154022,81.94782889,76.18491878,95.29536357,90.22854677,94.36668943
1335,光市,100,80.59682649,88.91834396,77.17350286,81.67980318,92.64314594,82.77104491,92.44549365,73.42415895,90.28367777,100,94.31227792,92.55471525,85.34777451,100,85.57085741,93.08645828
1336,長門市,89.91497245,85.44393865,84.55986283,85.90359161,86.22420456,89.48070833,93.88388942,82.81890884,74.30190763,85.13208715,89.17608713,87.67121642,82.35793736,73.57038659,98.07491664,84.40014369,86.4504685
1337,柳井市,89.77161918,83.50250636,87.79292342,89.76141677,91.13542612,87.01686542,87.28525608,86.59817897,85.72216498,93.86006746,90.76356684,76.56151991,92.59400049,83.35485408,92.77943393,95.16272699,85.14871932
1338,美祢市,93.69035629,82.10834326,89.50381391,88.27355394,80.54495485,75.67618995,91.40855047,77.79170937,77.4673896,84.31434119,80.67943373,87.5395368,85.5070221,89.16984275,92.46700212,95.84951264,90.37197406
1339,周南市,93.4483449,90.00495031,100,82.56540855,84.76598514,91.56157443,81.20754795,94.26570579,75.27042996,86.35505905,93.64494435,100,89.78597421,82.66580983,96.34644758,91.20332936,89.27184918
1340,山陽小野田市,99.85569283,85.90265917,84.99996117,79.49004554,89.44344561,91.83011548,79.40714087,91.67477133,81.25747389,87.4177582,85.95889319,92.71851647,82.67570017,84.63486749,100,82.3210369,90.54200334
1341,周防大島町,88.58113975,83.47482167,91.30642698,99.5276018,79.38838984,82.47056205,92.65011659,90.60123184,83.98619651,95.48840344,91.43633047,82.6065694,88.14146595,71.85771161,92.74451637,100,77.88151722
1342,和木町,89.34900112,82.82250521,77.33391383,62.85743195,78.5873202,89.87423613,77.53312072,88.63750038,72.87142806,94.59312051,83.90763545,97.63891477,81.27161451,73.46451734,86.29832479,80.58551682,89.62696469
1343,上関町,91.84947521,77.2301668,56.77843285,100,79.69905547,80.94190107,86.86285033,92.00440258,67.79439922,60.74467975,100,85.39240123,84.59124344,81.37099374,77.21153272,100,99.60722256
1344,田布施町,100,67.70469516,93.26105828,84.04347604,72.10798595,78.40302214,96.52431728,83.09316705,87.6733091,71.83957994,86.58304866,79.71034068,78.89640242,76.85832937,94.38244797,88.24231149,83.54489829
1345,平生町,86.54777121,84.61405034,86.54650842,89.2156598,85.76338872,81.37488025,87.83497206,68.22280409,83.28872177,67.45140865,79.04737409,76.21691594,83.62317515,74.97972388,96.10826127,95.08701836,82.06331943
1346,阿武町,86.03299799,80.99685395,78.29980581,89.91159955,85.82012565,95.77029947,82.23337533,71.46016772,65.10873625,74.92901823,73.98945059,66.55569946,98.54614892,68.10718563,73.25338338,83.51637641,94.76722115
1347,徳島市,98.31998154,89.90889331,97.74664875,90.26205891,85.64675788,81.41791952,77.31085693,88.65529853,94.09829134,91.72792946,90.63282707,89.34721848,86.51859018,91.64826427,87.44308074,100,81.40608648
1348,鳴門市,90.37739966,88.15790223,100,100,89.74009693,92.82407093,91.15440958,90.92599773,75.56888142,84.75046867,98.82853497,96.75523648,84.16216773,98.50128169,88.03876386,85.56977024,91.72433867
1349,小松島市,90.21186783,88.77992563,100,88.57994926,90.59114172,88.2663347,91.97634052,81.51354824,83.48851082,91.5082408,89.42775328,89.39709676,86.32593572,98.0231962,99.55676085,93.50578544,95.53206415
1350,阿南市,95.52203056,92.6506393,88.18187004,100,86.29549894,95.45329049,87.70779894,92.83820805,83.82707415,94.09431928,90.23132346,88.15656975,88.16055947,88.69356123,93.71913432,88.46462317,87.38827599
1351,吉野川市,91.25360844,82.77253118,100,91.67634118,91.67854092,99.00607071,88.64837293,77.84237709,72.89004627,70.03110441,100,90.30615312,88.85950791,78.34233892,92.38365467,79.9132801,81.25196195
1352,阿波市,92.36529462,89.95618037,76.41685721,89.75417369,92.35373967,87.11267532,90.56537794,82.15769485,88.15347714,100,88.09172806,96.30596014,86.16478697,94.7537414,94.20918854,99.50903655,83.97378277
1353,美馬市,94.77903075,92.79753432,85.40150554,88.76411744,90.37786706,84.51833104,90.87706752,85.57379506,79.48115584,94.87676803,83.2560635,87.54024085,92.49958385,88.47122243,98.83679539,92.62676336,89.94564225
1354,三好市,91.62409602,80.91864128,82.67372137,85.21847778,90.43798462,82.18539718,90.73534652,83.62563269,89.02763222,78.05190761,87.34190954,81.97695476,92.92517153,81.5136528,93.13691351,99.32757754,97.49568272
1355,勝浦町,95.41718276,86.41758864,84.44708954,80.7574119,87.18113468,84.20637485,90.87947317,88.83466062,82.65028115,84.0410333,84.95579247,75.98259,82.84245485,79.03018974,89.41828636,96.65083374,78.35851374
1356,上勝町,91.36766789,85.25747479,82.24936604,92.83173692,82.47010603,70.42649372,92.17170216,72.36401634,59.42676497,74.9863404,78.13267169,100,85.02513699,95.73003217,83.31252766,86.09236285,86.15203975
1357,佐那河内村,65.79100985,73.99457906,83.01808896,91.84821237,77.51900744,74.85140393,87.55146957,80.51729726,76.4948294,98.33702119,79.44169322,66.1439909,83.12462214,91.79162859,68.46674108,100,92.68638412
1358,石井町,84.98944256,89.81676239,93.72543344,81.83328293,84.07693219,82.76670126,95.7831616,70.29679539,68.37630815,93.47528112,87.00552233,82.8139058,91.55909476,97.35364418,84.46018621,77.96565733,93.59068095
1359,神山町,85.20793742,81.8498826,75.13023892,93.24502788,80.84225097,93.71041927,90.14422952,87.35952743,88.07588717,74.73593127,70.12364451,73.57239073,77.83968036,86.12999669,90.91509228,90.68433721,70.57066306
1360,那賀町,84.00103036,80.37036802,81.59042348,95.21862092,86.7480973,88.93960485,87.18185701,88.52324889,58.66482418,100,76.75170134,88.33178879,93.45915633,92.45292604,94.85849709,87.16287178,90.0890438
1361,牟岐町,87.90467468,82.30254734,90.66529243,84.77697403,90.82993023,80.67701131,90.12119462,82.79112146,82.34384147,84.92468667,74.84188525,78.09997379,94.87643211,81.3206264,87.91247657,91.99093639,89.94111334
1362,美波町,89.31539856,77.49263297,91.46097728,83.97702138,87.97924934,78.50949756,88.07910794,83.41539271,78.11154868,94.87215737,69.22644829,83.20233897,92.61652141,84.07726555,91.68943595,83.32035521,100
1363,海陽町,100,90.61524635,100,84.17453031,89.82259448,82.96098273,88.90017314,86.03587769,78.2872106,76.50109943,71.65889672,82.68923136,85.05414533,91.48332949,88.00987613,85.17338704,88.98041471
1364,松茂町,83.77668891,93.05859867,89.27184367,84.68605225,93.04231372,88.83783999,95.80708988,77.31539565,79.50742879,99.47944021,91.39915074,83.29039738,77.84533668,85.51232368,86.8152994,82.19277139,88.46103934
1365,北島町,87.16179054,85.28159913,76.86017339,92.78333422,91.34637239,88.55627893,96.68566714,83.56782576,86.0276067,100,88.77700937,84.89746264,89.28962358,76.66093012,72.15504653,88.63949668,91.92692836
1366,藍住町,93.63989836,66.71314723,84.22599477,80.93850006,87.1981385,90.51737281,90.03798273,76.56407372,76.47209141,98.18076443,77.53342347,80.61462016,78.6294696,70.40042557,85.8984494,90.81060533,86.88352808
1367,板野町,76.73550349,84.18007212,85.98892599,88.28308167,89.34727038,100,76.44269445,84.33800727,67.83087249,75.76217228,91.89775298,90.96954795,89.42170209,88.30784095,84.5655366,88.50802383,86.64016003
1368,上板町,78.50260819,81.0408585,87.39696189,89.85912191,83.71856464,86.88898387,79.28478299,74.8087513,75.31067102,87.76745284,83.20020902,69.30522303,97.06449516,84.84074525,100,83.06411278,76.48487783
1369,つるぎ町,84.14387402,85.33381892,92.09904195,84.08474839,91.82342318,85.80570197,93.94283472,71.98451347,76.60348738,93.28343901,78.19924572,89.365816,88.74627965,87.83909216,86.58058948,85.48912292,77.69791374
1370,東みよし町,96.89348987,79.99743754,100,89.17695559,87.13198287,78.25135055,89.04172554,78.11428122,81.48094169,78.29837019,81.12856134,68.891441,88.66684481,76.48848605,87.04241456,87.965599,90.16410682
1371,高松市,77.1515728,83.98137284,83.86049496,94.42722957,93.62250199,95.67037936,92.12945438,90.2778978,81.04920489,93.96441623,84.29899254,81.80481437,84.80278625,85.8050182,92.23355225,76.58986741,90.64768661
1372,丸亀市,77.75637678,82.75516946,90.00861764,82.07633607,89.28691173,91.76574958,91.94280688,93.95170341,85.4367053,91.37899773,99.11078719,99.60405307,83.49336746,85.49328868,88.6096473,95.13004471,94.3094583
1373,坂出市,84.58535048,74.91703752,96.38985469,95.65018678,87.81390915,83.6771885,94.3409196,84.7230792,79.06621996,87.00876058,85.06650516,72.9101339,87.43274987,82.0663232,88.69869252,96.48926364,91.72896945
1374,善通寺市,88.11923103,87.09794216,80.17951063,90.62469782,76.20556008,82.16220656,95.15493421,88.90787429,83.70985969,88.33287352,87.2080331,93.82454877,89.0694165,86.31508965,88.38830808,91.04125316,95.74700902
1375,観音寺市,90.05657886,81.74299248,90.44585876,76.32602437,90.96376567,95.13914156,92.28142636,83.97098011,88.49856659,97.16969138,96.34718785,84.42764001,93.2861627,85.9777376,91.62178366,83.9477114,87.78861291
1376,さぬき市,84.22171665,90.59005727,82.26187149,82.47047489,83.91173475,94.50780689,93.56559719,100,77.7021152,98.30688918,95.9676865,93.01722904,83.08170885,96.22853977,100,68.52265897,85.69360298
1377,東かがわ市,84.80273893,82.72462562,51.11503174,81.76280017,84.42630396,87.29101898,90.29026498,89.11615464,81.8503833,66.42337645,81.99090183,95.17717539,77.18942016,72.3217722,94.18515511,93.93001972,92.72575647
1378,三豊市,93.44189211,80.91360315,97.56923194,88.98546318,88.86053161,97.44870624,95.63468058,92.43859822,83.25708745,97.58707893,86.83664673,95.66751302,82.00518129,90.98469345,100,87.81835695,94.67579641
1379,土庄町,72.90518521,74.95781794,82.06856093,75.92912134,88.21693992,58.39169954,88.73861624,88.9493421,79.83088303,75.69599489,76.03060063,79.38440799,76.63341166,72.40609443,84.24975902,100,87.8010214
1380,小豆島町,93.23752529,73.15153513,95.95096614,83.96911638,86.80141386,84.974254,88.74662768,76.83425561,80.37226688,89.85269445,73.26695566,66.31153834,74.67530529,69.40303162,84.34515203,93.84668566,81.89094683
1381,三木町,78.38098033,81.97079689,87.83598049,83.60454224,83.63492472,80.8642266,94.70878591,96.94404676,83.2455179,98.17026008,86.78327701,76.99928016,80.36268398,87.89732991,93.90318688,84.4008143,84.1857247
1382,直島町,82.30384252,78.96826683,81.05161485,74.25532026,91.34008906,98.44215641,83.7280457,92.0890404,60.20962919,62.39324057,71.27466829,94.12589279,87.91001589,64.2856581,65.89144751,100,82.3262761
1383,宇多津町,89.65028203,77.06706928,76.47978093,91.75239634,84.14455822,88.83217083,89.76153414,86.77629947,80.86775263,92.29582312,91.09462683,85.7970471,83.67500063,72.52090375,85.96340565,92.53482488,89.45540482
1384,綾川町,100,86.67279012,84.00344126,77.45199951,92.44049818,83.85894119,95.35876784,99.88824208,61.67923044,84.06125045,90.53402651,78.24286894,72.8167118,81.20679047,92.41762871,70.96817618,82.31132407
1385,琴平町,84.14304033,79.13756848,78.42332321,82.92414197,90.68226975,76.0960118,81.89916957,76.90467752,90.95117199,84.00390243,58.88266881,87.77162593,91.35993497,67.99605491,90.41986419,100,95.50715526
1386,多度津町,91.23523153,73.20267212,73.99572001,89.2322642,84.12933954,87.88846973,94.61272693,76.16118892,69.46583097,89.40456182,79.23363787,80.96033279,74.48459984,78.27686643,85.97617538,95.99321146,92.40420537
1387,まんのう町,82.55384265,91.44302674,84.02475009,78.61314205,95.62571522,73.80859574,95.45099244,85.65767003,72.50445959,92.8471352,75.72723947,71.22601123,82.28017645,85.6024706,89.70292166,76.65680422,78.78189082
1388,松山市,89.22815288,92.13605896,96.89765921,74.99733758,93.14555487,96.79578147,91.37790948,91.95645483,90.19153125,96.43231476,99.64564698,88.89200106,93.98554871,96.38739844,100,79.8983329,91.08647842
1389,今治市,98.33039994,86.16003047,85.49827907,94.41986068,88.23794159,96.84020051,95.07637074,81.93024174,86.46766442,75.85419361,85.00605983,87.73385577,93.87089783,92.85878521,92.69773092,84.1274272,93.88369546
1390,宇和島市,85.90858675,84.03083826,88.88258272,81.26441191,94.18611803,96.86850668,88.89963359,88.45047399,77.92248087,91.14440299,91.72048906,91.06596855,89.57173025,80.19983364,88.35026662,78.7475611,90.02088622
1391,八幡浜市,86.04935459,89.76379294,94.10687982,88.08909179,85.77939348,94.31910734,86.47359209,88.80111042,77.07433104,89.99526497,98.26782417,82.18772491,91.37849561,94.87307565,87.2031054,88.09773674,77.67917334
1392,新居浜市,92.60682192,86.811216,87.31833242,76.09636542,82.28874249,85.19589876,82.37142322,89.09950336,74.82857188,90.05816723,91.34824162,79.57203128,69.98201288,79.14990799,89.75737808,82.1576889,90.38379531
1393,西条市,88.68969864,88.35920868,87.94934884,80.30792678,92.59171311,91.2697086,85.9178901,91.52377731,83.23979921,87.12797249,87.66359513,80.01767211,80.86049569,86.36829873,88.27085603,86.63478295,90.93661278
1394,大洲市,91.4288893,86.43792062,89.04444942,81.01550604,95.76207895,86.44426333,94.99389624,82.50498942,58.96149363,80.10524628,90.81550726,84.74261932,88.42703966,80.4588875,92.05629466,83.0134221,97.33546093
1395,伊予市,100,81.71274653,87.29174364,79.82706786,83.87681845,87.23440196,92.76995581,79.83208276,89.0653689,87.03957778,96.64438764,75.32096687,93.80241704,93.85786586,89.5450102,74.08054642,83.42193294
1396,四国中央市,96.20663543,87.28146563,81.19236475,95.83388886,77.51291065,92.1732774,90.98438,94.88512351,81.83467262,78.80606468,90.07504202,75.7735162,88.35349685,86.0920891,92.22609116,78.74260301,74.25110882
1397,西予市,87.9541776,84.32558245,82.21306046,89.46754463,85.17503459,86.68823659,89.26676531,84.63454507,82.43957137,79.34508059,95.23938616,82.46286124,93.90114783,84.39657248,90.45415843,79.69228634,94.56216986
1398,東温市,90.79209501,84.70878362,98.97200137,85.99356006,88.40850561,84.7143115,89.31966897,79.8538825,75.51273368,99.75026992,89.76151359,87.82616599,85.60889655,83.53541919,90.69065589,92.34997687,86.21889133
1399,上島町,81.14099072,63.09348363,86.37071726,88.66275048,85.88444162,82.50876706,85.01681385,89.02321184,67.15498766,67.78669203,75.08564097,80.90563963,87.12203678,84.87125092,83.87479277,90.63809006,80.5515445
1400,久万高原町,96.36382012,83.35965501,90.43053015,100,84.91281012,79.62537554,91.92538661,79.56042215,86.86230852,89.52156268,83.28307973,85.18591564,92.98453649,89.33085047,98.6643331,83.75042335,88.54078838
1401,砥部町,98.28226616,82.50323235,90.03422516,81.55039572,88.52399491,78.88016529,85.98592427,88.18439054,81.87301006,93.73753512,89.92906512,65.7851568,81.20105994,79.67479345,84.8818892,71.88944262,91.29925168
1402,内子町,92.71668413,84.89123294,94.29383616,80.37151484,84.51127178,87.39848028,88.72938902,83.9484624,80.42637601,96.84975661,96.72011626,82.87680498,82.98883531,77.60898331,96.88464785,92.82066333,89.50285172
1403,伊方町,78.02178502,76.4641256,94.88796846,89.11498344,89.13174016,77.66423365,81.74139541,85.57339047,67.66048307,96.05493746,84.36903251,78.39300469,92.58370927,84.79836402,90.38535136,100,91.94578432
1404,松野町,93.81324283,86.46369413,73.42007348,81.91963181,81.95957968,50.42319139,88.95768536,80.82153714,79.13480171,93.29775072,80.82116384,67.18220425,86.4702928,89.31915245,87.69114165,86.75679828,100
1405,鬼北町,92.07942617,81.25334455,94.01752858,81.87192777,86.93775412,73.49659618,89.24543235,91.83926443,79.86254429,91.65114554,91.40553564,82.51042378,92.23322023,89.21104772,94.86126425,75.62637077,92.61048181
1406,愛南町,85.90380865,57.68959457,92.78703015,79.00634356,92.88478578,49.68950939,86.99534306,88.10014542,87.35178054,95.65876741,88.02814441,80.60172881,93.66382027,96.14084273,84.68602893,90.40642498,100
1407,高知市,85.28625568,90.89824046,93.36210081,82.82870138,85.14423455,98.30743582,84.61962353,91.61414929,88.86835531,100,89.83438273,100,84.45194467,87.99418063,87.24377958,79.05850335,96.81074353
1408,室戸市,85.97536726,79.96905043,71.75058188,85.38471039,73.56393073,92.22212466,86.65906742,88.47798071,56.07672197,93.60275326,84.48508738,90.28457511,81.49042815,73.44948429,97.12430258,100,91.07701542
1409,安芸市,86.97504184,80.16890074,76.34083275,84.69091677,89.78300346,100,88.75586147,98.73255214,76.94965519,95.44593376,82.23628399,90.14599407,90.19961571,82.74531183,95.92214251,88.71914169,97.81927068
1410,南国市,89.64589798,92.15899861,89.86444198,82.32519327,79.07345589,80.18797358,92.83891716,88.42268513,72.91253083,99.58534955,100,73.45631679,89.03448956,79.67859608,87.94412176,87.89918728,88.94777017
1411,土佐市,90.41088759,84.2827478,89.55655382,88.64865863,95.43041206,82.82253834,90.54726851,84.06287951,74.24457352,94.39088401,85.98343178,80.24502821,90.71112835,91.42074417,97.08459267,89.52605226,88.98372725
1412,須崎市,96.36401881,68.54600525,80.95463845,82.90932584,81.55343221,95.95163568,90.63114569,97.4941227,77.91571792,96.35916867,91.38730674,96.70273696,91.22065758,79.05148933,99.55079686,87.08106732,88.58966943
1413,宿毛市,90.10786386,84.40435507,92.84810519,87.26780226,95.84431099,88.95453327,84.39632926,80.90589141,67.25216453,100,84.8494348,86.03323735,93.04733067,83.90563824,84.75973314,80.22460522,90.90671546
1414,土佐清水市,87.88898567,80.35268984,86.04421611,75.96510839,88.61361139,89.10622976,82.63138317,74.72347904,76.84288051,100,80.98754051,91.24531942,70.15307776,77.99794479,90.25979375,79.95713621,84.89099483
1415,四万十市,87.66225645,85.34576791,91.60642106,87.00635619,90.2245838,95.83121645,88.50756721,97.9933473,74.94452932,89.54417513,96.09282735,94.12129874,89.40506715,72.48810479,97.33020386,80.9709586,94.09843223
1416,香南市,88.14434453,83.13286891,72.83609911,90.26074058,88.14240743,89.09938561,92.35309163,80.07955703,74.56974812,90.25367431,79.0651545,91.48905517,86.31969108,89.64122908,93.6735348,78.48238445,99.12600837
1417,香美市,90.7492591,82.21661583,65.93796947,82.99791367,82.57402472,84.4926175,89.88576772,88.78525339,55.17809842,86.74797685,94.55970107,73.175039,88.66094279,95.42966988,91.58795738,74.62335604,100
1418,東洋町,84.58128453,69.5760601,75.9351236,83.90703709,75.50759553,81.92516456,81.96218476,78.69008923,71.28938448,65.14621323,75.65531526,82.46668789,95.35172217,64.5633757,83.66068533,100,83.93276413
1419,奈半利町,85.52912541,87.8959891,79.23786905,85.8207284,76.12612216,99.10641503,92.86708417,81.89246951,75.44632813,81.6200752,95.40678818,89.04801791,86.5637722,67.88437137,86.15482764,94.74666922,95.64081531
1420,田野町,97.06017948,86.07993845,68.78381637,88.53577612,94.5561624,49.63409482,86.62175169,77.90220768,74.61172611,75.39651578,70.36329786,69.57546569,84.21100386,77.80171824,66.38748577,100,83.3048368
1421,安田町,75.22152044,80.61166841,62.90888536,90.06682738,77.63574673,90.60152913,89.68336213,89.07740521,75.69789812,88.45404428,82.83390778,69.55317938,88.71681584,94.50303184,93.69475918,65.92392872,90.13153533
1422,北川村,88.76036652,85.58669846,69.27530818,89.27763742,80.89887045,76.52853164,86.99240158,86.97062934,68.18749905,95.54894867,72.89130962,77.02606872,75.76571174,88.69479062,91.8843346,98.14782652,81.25353331
1423,馬路村,91.26992303,81.76852535,67.09422497,98.70856213,87.77620801,100,83.44051744,100,88.07472049,90.62638621,83.82338966,92.56449211,94.90822977,82.37007725,77.54029311,94.37476024,94.60775464
1424,芸西村,90.20605514,78.96383675,73.70907823,81.4581568,86.90720085,98.80673605,83.798701,81.57407584,84.77847911,83.63556179,68.86439272,73.34763263,79.36191254,72.65151293,78.74831464,70.31748252,73.07952661
1425,本山町,87.79894354,80.71537314,93.37490664,99.83743024,93.19598596,61.81441161,95.44562046,93.42046763,81.02827691,72.35742055,94.80990235,75.3003463,87.09571121,92.03228972,88.72738095,93.39999767,88.04782418
1426,大豊町,100,82.58600431,67.63095516,88.92654488,94.72672188,73.04290918,92.76791682,83.98123676,89.03011513,95.06861975,90.62222508,64.35116812,90.90954362,86.99647645,93.23958494,89.60257756,71.89838098
1427,土佐町,74.36169018,88.39845597,83.15171826,84.34861863,93.55431128,93.34711751,91.26739858,90.84248914,89.73363297,91.90305877,77.02268663,73.68683489,93.80263336,99.08136106,90.60476247,96.35035586,90.90419755
1428,大川村,87.75700999,82.00903923,65.77640153,85.74147872,62.62891755,76.85333806,81.3821153,84.68681825,75.27083371,92.93160466,68.81587329,74.35123331,96.12935612,84.16631216,90.09018566,79.47018838,89.25970457
1429,いの町,87.74237641,87.96129935,99.02688442,94.13918779,76.6239414,92.23419223,90.32370649,78.10151084,91.63844435,77.42884233,97.46765509,72.87183701,79.06722416,94.32826261,90.60242319,79.10079024,96.32041228
